fold,sample_id,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
0,fold0:780_class-4,780_class-4,0.93653989,0.93653989,0.93653989,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:781_class-60,781_class-60,0.55115777,0.92115545,0.55115777,2,0,1,1,1,-0.36999768,0.36999768,0.00000000
0,fold0:782_class-28,782_class-28,0.50745094,0.50745094,0.50745094,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:783_class-60,783_class-60,0.81585407,0.81563252,0.81585407,4,0,1,0,1,0.00022155,-0.00022155,0.00000000
0,fold0:784_class-32,784_class-32,0.48992449,0.48992449,0.48992449,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:785_class-40,785_class-40,0.68836755,0.83159655,0.83159655,1,1,0,1,1,0.00000000,0.14322901,0.14322901
0,fold0:786_class-12,786_class-12,0.29905286,0.29984087,0.29984087,5,5,0,1,1,0.00000000,0.00078800,0.00078800
0,fold0:787_class-20,787_class-20,0.21374512,0.21380895,0.21380895,5,5,0,1,1,0.00000000,0.00006384,0.00006384
0,fold0:788_class-4,788_class-4,0.88289213,0.76387322,0.88289213,1,0,1,0,1,0.11901891,-0.11901891,0.00000000
0,fold0:789_class-72,789_class-72,0.83826303,0.85020339,0.85020339,3,3,0,1,1,0.00000000,0.01194036,0.01194036
0,fold0:790_class-64,790_class-64,0.45621410,0.95555425,0.95555425,3,3,0,1,1,0.00000000,0.49934015,0.49934015
0,fold0:791_class-0,791_class-0,0.70265174,0.46803847,0.46803847,1,1,0,0,0,0.00000000,-0.23461327,-0.23461327
0,fold0:792_class-24,792_class-24,0.47972858,0.47508049,0.47508049,2,2,0,0,0,0.00000000,-0.00464809,-0.00464809
0,fold0:793_class-64,793_class-64,0.35998172,0.35998172,0.35998172,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:794_class-48,794_class-48,0.47806060,0.58115107,0.47806060,1,0,1,1,1,-0.10309047,0.10309047,0.00000000
0,fold0:795_class-36,795_class-36,0.31358650,0.41323432,0.41323432,1,1,0,1,1,0.00000000,0.09964782,0.09964782
0,fold0:796_class-48,796_class-48,0.42111215,0.43154916,0.43154916,3,3,0,1,1,0.00000000,0.01043701,0.01043701
0,fold0:797_class-32,797_class-32,0.48839241,0.96064371,0.96064371,3,3,0,1,1,0.00000000,0.47225130,0.47225130
0,fold0:798_class-36,798_class-36,0.50784290,0.85956919,0.85956919,1,1,0,1,1,0.00000000,0.35172629,0.35172629
0,fold0:799_class-0,799_class-0,0.41009581,0.35946828,0.41009581,2,0,1,0,1,0.05062753,-0.05062753,0.00000000
0,fold0:800_class-72,800_class-72,0.41955611,0.44266829,0.41955611,3,0,1,1,1,-0.02311218,0.02311218,0.00000000
0,fold0:801_class-68,801_class-68,0.53338420,0.53338420,0.53338420,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:802_class-44,802_class-44,0.41233125,0.40488788,0.40488788,5,5,0,0,0,0.00000000,-0.00744337,-0.00744337
0,fold0:803_class-68,803_class-68,0.45640159,0.57920629,0.57920629,2,2,0,1,1,0.00000000,0.12280470,0.12280470
0,fold0:804_class-36,804_class-36,0.50157928,0.53456652,0.53456652,3,3,0,1,1,0.00000000,0.03298724,0.03298724
0,fold0:805_class-32,805_class-32,0.93568593,0.35833970,0.93568593,3,0,1,0,1,0.57734624,-0.57734624,0.00000000
0,fold0:806_class-48,806_class-48,0.95436954,0.79871863,0.95436954,2,0,1,0,1,0.15565091,-0.15565091,0.00000000
0,fold0:807_class-24,807_class-24,0.44307813,0.44310796,0.44307813,4,0,1,1,1,-0.00002983,0.00002983,0.00000000
0,fold0:808_class-52,808_class-52,0.51792514,0.53249490,0.51792514,2,0,1,1,1,-0.01456976,0.01456976,0.00000000
0,fold0:809_class-60,809_class-60,0.70965433,0.56290162,0.70965433,5,0,1,0,1,0.14675272,-0.14675272,0.00000000
0,fold0:810_class-48,810_class-48,0.41896638,0.46284115,0.41896638,2,0,1,1,1,-0.04387477,0.04387477,0.00000000
0,fold0:811_class-0,811_class-0,0.39312521,0.24029206,0.39312521,3,0,1,0,1,0.15283315,-0.15283315,0.00000000
0,fold0:812_class-72,812_class-72,0.31035882,0.31020105,0.31035882,3,0,1,0,1,0.00015777,-0.00015777,0.00000000
0,fold0:813_class-60,813_class-60,0.24142268,0.25839096,0.25839096,5,5,0,1,1,0.00000000,0.01696828,0.01696828
0,fold0:814_class-76,814_class-76,0.50040239,0.49657804,0.50040239,3,0,1,0,1,0.00382435,-0.00382435,0.00000000
0,fold0:815_class-64,815_class-64,0.69960457,0.69467974,0.69467974,2,2,0,0,0,0.00000000,-0.00492483,-0.00492483
0,fold0:816_class-12,816_class-12,0.96442616,0.84057677,0.96442616,2,0,1,0,1,0.12384939,-0.12384939,0.00000000
0,fold0:817_class-24,817_class-24,0.50530303,0.73106706,0.73106706,4,4,0,1,1,0.00000000,0.22576404,0.22576404
0,fold0:818_class-68,818_class-68,0.45493075,0.47288209,0.47288209,4,4,0,1,1,0.00000000,0.01795134,0.01795134
0,fold0:819_class-72,819_class-72,0.06080711,0.04572703,0.06080711,4,0,1,0,1,0.01508008,-0.01508008,0.00000000
0,fold0:820_class-32,820_class-32,0.60196239,0.45990109,0.60196239,1,0,1,0,1,0.14206129,-0.14206129,0.00000000
0,fold0:821_class-68,821_class-68,0.44826075,0.46452609,0.46452609,3,3,0,1,1,0.00000000,0.01626533,0.01626533
0,fold0:822_class-60,822_class-60,0.86479312,0.86479312,0.86479312,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:823_class-64,823_class-64,0.39382052,0.39382052,0.39382052,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:824_class-0,824_class-0,0.63392830,0.60890001,0.63392830,5,0,1,0,1,0.02502829,-0.02502829,0.00000000
0,fold0:825_class-48,825_class-48,0.06542069,0.06546343,0.06546343,5,5,0,1,1,0.00000000,0.00004274,0.00004274
0,fold0:826_class-72,826_class-72,0.45808986,0.47285929,0.47285929,3,3,0,1,1,0.00000000,0.01476943,0.01476943
0,fold0:827_class-60,827_class-60,0.23533964,0.43947098,0.43947098,3,3,0,1,1,0.00000000,0.20413134,0.20413134
0,fold0:828_class-32,828_class-32,0.58924145,0.82652450,0.82652450,4,4,0,1,1,0.00000000,0.23728305,0.23728305
0,fold0:829_class-76,829_class-76,0.46906227,0.46370620,0.46370620,2,2,0,0,0,0.00000000,-0.00535607,-0.00535607
0,fold0:830_class-56,830_class-56,0.34630522,0.34630522,0.34630522,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:831_class-20,831_class-20,0.24285462,0.24302815,0.24302815,5,5,0,1,1,0.00000000,0.00017352,0.00017352
0,fold0:832_class-36,832_class-36,0.43698850,0.43310514,0.43698850,5,0,1,0,1,0.00388336,-0.00388336,0.00000000
0,fold0:833_class-0,833_class-0,0.28496566,0.29190454,0.28496566,4,0,1,1,1,-0.00693887,0.00693887,0.00000000
0,fold0:834_class-28,834_class-28,0.89544070,0.89588267,0.89544070,1,0,1,1,1,-0.00044197,0.00044197,0.00000000
0,fold0:835_class-52,835_class-52,0.96796346,0.96853220,0.96796346,4,0,1,1,1,-0.00056875,0.00056875,0.00000000
0,fold0:836_class-48,836_class-48,0.53779447,0.62704200,0.53779447,1,0,1,1,1,-0.08924752,0.08924752,0.00000000
0,fold0:837_class-56,837_class-56,0.35005254,0.35005254,0.35005254,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:838_class-8,838_class-8,0.83119988,0.83388734,0.83388734,4,4,0,1,1,0.00000000,0.00268745,0.00268745
0,fold0:839_class-16,839_class-16,0.41675791,0.41870037,0.41870037,1,1,0,1,1,0.00000000,0.00194246,0.00194246
0,fold0:840_class-48,840_class-48,0.55575949,0.95354909,0.95354909,1,1,0,1,1,0.00000000,0.39778960,0.39778960
0,fold0:841_class-64,841_class-64,0.94737124,0.95167261,0.94737124,3,0,1,1,1,-0.00430137,0.00430137,0.00000000
0,fold0:842_class-64,842_class-64,0.48313430,0.39162356,0.39162356,2,2,0,0,0,0.00000000,-0.09151074,-0.09151074
0,fold0:843_class-32,843_class-32,0.43055037,0.47939432,0.47939432,5,5,0,1,1,0.00000000,0.04884395,0.04884395
0,fold0:844_class-52,844_class-52,0.35397840,0.37879950,0.37879950,2,2,0,1,1,0.00000000,0.02482110,0.02482110
0,fold0:845_class-40,845_class-40,0.60095239,0.60095239,0.60095239,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:846_class-76,846_class-76,0.75220740,0.75776649,0.75220740,1,0,1,1,1,-0.00555909,0.00555909,0.00000000
0,fold0:847_class-72,847_class-72,0.55187666,0.77650774,0.55187666,1,0,1,1,1,-0.22463107,0.22463107,0.00000000
0,fold0:848_class-48,848_class-48,0.52909654,0.52909654,0.52909654,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:849_class-36,849_class-36,0.88203549,0.88409024,0.88409024,3,3,0,1,1,0.00000000,0.00205475,0.00205475
0,fold0:850_class-52,850_class-52,0.71945757,0.64974499,0.71945757,5,0,1,0,1,0.06971258,-0.06971258,0.00000000
0,fold0:851_class-72,851_class-72,0.41180626,0.41180626,0.41180626,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:852_class-40,852_class-40,0.32996562,0.46579942,0.32996562,2,0,1,1,1,-0.13583380,0.13583380,0.00000000
0,fold0:853_class-56,853_class-56,0.49765456,0.49884278,0.49884278,5,5,0,1,1,0.00000000,0.00118822,0.00118822
0,fold0:854_class-12,854_class-12,0.59349948,0.59349948,0.59349948,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:855_class-0,855_class-0,0.89907831,0.63097703,0.63097703,4,4,0,0,0,0.00000000,-0.26810127,-0.26810127
0,fold0:856_class-52,856_class-52,0.39158815,0.39087260,0.39087260,3,3,0,0,0,0.00000000,-0.00071555,-0.00071555
0,fold0:857_class-56,857_class-56,0.58837461,0.53492838,0.53492838,4,4,0,0,0,0.00000000,-0.05344623,-0.05344623
0,fold0:858_class-20,858_class-20,0.94127077,0.93926346,0.93926346,4,4,0,0,0,0.00000000,-0.00200731,-0.00200731
0,fold0:859_class-60,859_class-60,0.23339348,0.22518903,0.23339348,2,0,1,0,1,0.00820445,-0.00820445,0.00000000
0,fold0:860_class-8,860_class-8,0.32225320,0.75740582,0.75740582,3,3,0,1,1,0.00000000,0.43515262,0.43515262
0,fold0:861_class-60,861_class-60,0.35692856,0.35692856,0.35692856,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:862_class-64,862_class-64,0.26975125,0.39923564,0.39923564,3,3,0,1,1,0.00000000,0.12948439,0.12948439
0,fold0:863_class-48,863_class-48,0.52753568,0.52899921,0.52899921,5,5,0,1,1,0.00000000,0.00146353,0.00146353
0,fold0:864_class-4,864_class-4,0.39374009,0.39336291,0.39374009,3,0,1,0,1,0.00037718,-0.00037718,0.00000000
0,fold0:865_class-64,865_class-64,0.40794244,0.41277522,0.41277522,4,4,0,1,1,0.00000000,0.00483277,0.00483277
0,fold0:866_class-56,866_class-56,0.41346470,0.48013595,0.48013595,2,2,0,1,1,0.00000000,0.06667125,0.06667125
0,fold0:867_class-56,867_class-56,0.46147940,0.49167237,0.49167237,2,2,0,1,1,0.00000000,0.03019297,0.03019297
0,fold0:868_class-0,868_class-0,0.53709906,0.53709906,0.53709906,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:869_class-76,869_class-76,0.71481609,0.84094179,0.84094179,1,1,0,1,1,0.00000000,0.12612569,0.12612569
0,fold0:870_class-20,870_class-20,0.64595747,0.64870501,0.64870501,4,4,0,1,1,0.00000000,0.00274754,0.00274754
0,fold0:871_class-16,871_class-16,0.62260348,0.62280446,0.62260348,4,0,1,1,1,-0.00020099,0.00020099,0.00000000
0,fold0:872_class-76,872_class-76,0.17345262,0.17319547,0.17345262,3,0,1,0,1,0.00025715,-0.00025715,0.00000000
0,fold0:873_class-16,873_class-16,0.86113656,0.86052245,0.86052245,5,5,0,0,0,0.00000000,-0.00061411,-0.00061411
0,fold0:874_class-48,874_class-48,0.34140477,0.22644013,0.22644013,3,3,0,0,0,0.00000000,-0.11496463,-0.11496463
0,fold0:875_class-20,875_class-20,0.92103469,0.93028200,0.92103469,4,0,1,1,1,-0.00924730,0.00924730,0.00000000
0,fold0:876_class-0,876_class-0,0.15623365,0.28661644,0.28661644,4,4,0,1,1,0.00000000,0.13038279,0.13038279
0,fold0:877_class-4,877_class-4,0.36458635,0.70006770,0.70006770,5,5,0,1,1,0.00000000,0.33548135,0.33548135
0,fold0:878_class-60,878_class-60,0.30670610,0.30670610,0.30670610,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:879_class-52,879_class-52,0.26924354,0.29881039,0.29881039,2,2,0,1,1,0.00000000,0.02956685,0.02956685
0,fold0:880_class-44,880_class-44,0.44853988,0.45958245,0.45958245,1,1,0,1,1,0.00000000,0.01104257,0.01104257
0,fold0:881_class-24,881_class-24,0.44668326,0.45873272,0.45873272,3,3,0,1,1,0.00000000,0.01204947,0.01204947
0,fold0:882_class-76,882_class-76,0.83454609,0.88388187,0.88388187,4,4,0,1,1,0.00000000,0.04933578,0.04933578
0,fold0:883_class-12,883_class-12,0.68528289,0.33216932,0.68528289,3,0,1,0,1,0.35311356,-0.35311356,0.00000000
0,fold0:884_class-24,884_class-24,0.43903765,0.38550627,0.43903765,4,0,1,0,1,0.05353138,-0.05353138,0.00000000
0,fold0:885_class-4,885_class-4,0.41452870,0.41452870,0.41452870,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:886_class-4,886_class-4,0.76825279,0.93560994,0.93560994,3,3,0,1,1,0.00000000,0.16735715,0.16735715
0,fold0:887_class-0,887_class-0,0.27041137,0.26833978,0.27041137,1,0,1,0,1,0.00207159,-0.00207159,0.00000000
0,fold0:888_class-72,888_class-72,0.83491588,0.96567738,0.83491588,4,0,1,1,1,-0.13076150,0.13076150,0.00000000
0,fold0:889_class-76,889_class-76,0.73796964,0.88159728,0.88159728,3,3,0,1,1,0.00000000,0.14362764,0.14362764
0,fold0:890_class-12,890_class-12,0.91943932,0.91969597,0.91969597,3,3,0,1,1,0.00000000,0.00025666,0.00025666
0,fold0:891_class-24,891_class-24,0.35150206,0.27022740,0.35150206,2,0,1,0,1,0.08127466,-0.08127466,0.00000000
0,fold0:892_class-68,892_class-68,0.73870778,0.73870778,0.73870778,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:893_class-20,893_class-20,0.92417085,0.92417085,0.92417085,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:894_class-28,894_class-28,0.26500243,0.26504096,0.26500243,1,0,1,1,1,-0.00003853,0.00003853,0.00000000
0,fold0:895_class-20,895_class-20,0.87901223,0.87901223,0.87901223,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:896_class-64,896_class-64,0.31491590,0.31539714,0.31491590,4,0,1,1,1,-0.00048125,0.00048125,0.00000000
0,fold0:897_class-52,897_class-52,0.19473135,0.45628047,0.45628047,2,2,0,1,1,0.00000000,0.26154912,0.26154912
0,fold0:898_class-20,898_class-20,0.62293833,0.62373912,0.62293833,3,0,1,1,1,-0.00080079,0.00080079,0.00000000
0,fold0:899_class-36,899_class-36,0.48848003,0.48910272,0.48910272,2,2,0,1,1,0.00000000,0.00062269,0.00062269
0,fold0:900_class-68,900_class-68,0.92950833,0.93567532,0.93567532,2,2,0,1,1,0.00000000,0.00616699,0.00616699
0,fold0:901_class-0,901_class-0,0.35989326,0.36314493,0.35989326,4,0,1,1,1,-0.00325167,0.00325167,0.00000000
0,fold0:902_class-0,902_class-0,0.82751954,0.82751954,0.82751954,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:903_class-20,903_class-20,0.79802859,0.79784733,0.79802859,2,0,1,0,1,0.00018126,-0.00018126,0.00000000
0,fold0:904_class-48,904_class-48,0.84072316,0.94531190,0.94531190,2,2,0,1,1,0.00000000,0.10458875,0.10458875
0,fold0:905_class-0,905_class-0,0.05039337,0.05587514,0.05039337,2,0,1,1,1,-0.00548177,0.00548177,0.00000000
0,fold0:906_class-12,906_class-12,0.52321613,0.47271210,0.47271210,1,1,0,0,0,0.00000000,-0.05050403,-0.05050403
0,fold0:907_class-24,907_class-24,0.47896919,0.46192476,0.46192476,5,5,0,0,0,0.00000000,-0.01704443,-0.01704443
0,fold0:908_class-36,908_class-36,0.58961999,0.60929823,0.58961999,5,0,1,1,1,-0.01967824,0.01967824,0.00000000
0,fold0:909_class-68,909_class-68,0.30626407,0.30626407,0.30626407,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:910_class-0,910_class-0,0.95321262,0.95376223,0.95321262,1,0,1,1,1,-0.00054961,0.00054961,0.00000000
0,fold0:911_class-72,911_class-72,0.43995506,0.45691961,0.45691961,1,1,0,1,1,0.00000000,0.01696455,0.01696455
0,fold0:912_class-56,912_class-56,0.40234008,0.40241274,0.40234008,2,0,1,1,1,-0.00007266,0.00007266,0.00000000
0,fold0:913_class-36,913_class-36,0.45912024,0.81694663,0.81694663,5,5,0,1,1,0.00000000,0.35782638,0.35782638
0,fold0:914_class-8,914_class-8,0.12309745,0.12312353,0.12312353,2,2,0,1,1,0.00000000,0.00002608,0.00002608
0,fold0:915_class-60,915_class-60,0.17928647,0.17928647,0.17928647,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:916_class-44,916_class-44,0.73126978,0.58696395,0.58696395,5,5,0,0,0,0.00000000,-0.14430583,-0.14430583
0,fold0:917_class-40,917_class-40,0.42564896,0.44537386,0.44537386,1,1,0,1,1,0.00000000,0.01972491,0.01972491
0,fold0:918_class-4,918_class-4,0.87702191,0.87702191,0.87702191,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:919_class-36,919_class-36,0.71051371,0.81696403,0.81696403,3,3,0,1,1,0.00000000,0.10645032,0.10645032
0,fold0:920_class-0,920_class-0,0.49861065,0.45109829,0.45109829,5,5,0,0,0,0.00000000,-0.04751235,-0.04751235
0,fold0:921_class-64,921_class-64,0.45604774,0.37721932,0.45604774,4,0,1,0,1,0.07882842,-0.07882842,0.00000000
0,fold0:922_class-0,922_class-0,0.67624867,0.66065264,0.66065264,3,3,0,0,0,0.00000000,-0.01559603,-0.01559603
0,fold0:923_class-8,923_class-8,0.65116137,0.38626808,0.38626808,3,3,0,0,0,0.00000000,-0.26489329,-0.26489329
0,fold0:924_class-12,924_class-12,0.44216880,0.44216880,0.44216880,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:925_class-4,925_class-4,0.91672492,0.91705787,0.91705787,3,3,0,1,1,0.00000000,0.00033295,0.00033295
0,fold0:926_class-28,926_class-28,0.28543025,0.28543025,0.28543025,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:927_class-12,927_class-12,0.41573390,0.41572645,0.41573390,3,0,1,0,1,0.00000745,-0.00000745,0.00000000
0,fold0:928_class-32,928_class-32,0.38569790,0.38447174,0.38447174,2,2,0,0,0,0.00000000,-0.00122616,-0.00122616
0,fold0:929_class-64,929_class-64,0.40427896,0.95216334,0.95216334,3,3,0,1,1,0.00000000,0.54788437,0.54788437
0,fold0:930_class-72,930_class-72,0.80224460,0.71275926,0.80224460,5,0,1,0,1,0.08948535,-0.08948535,0.00000000
0,fold0:931_class-48,931_class-48,0.33711702,0.33711702,0.33711702,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:932_class-56,932_class-56,0.38490406,0.38490406,0.38490406,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:933_class-44,933_class-44,0.40869993,0.42287123,0.42287123,5,5,0,1,1,0.00000000,0.01417130,0.01417130
0,fold0:934_class-68,934_class-68,0.44046751,0.46460807,0.46460807,5,5,0,1,1,0.00000000,0.02414057,0.02414057
0,fold0:935_class-44,935_class-44,0.42299607,0.44818950,0.44818950,1,1,0,1,1,0.00000000,0.02519342,0.02519342
0,fold0:936_class-12,936_class-12,0.39333603,0.39333603,0.39333603,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:937_class-72,937_class-72,0.83754516,0.43689159,0.83754516,1,0,1,0,1,0.40065357,-0.40065357,0.00000000
0,fold0:938_class-4,938_class-4,0.93639451,0.93719482,0.93639451,1,0,1,1,1,-0.00080031,0.00080031,0.00000000
0,fold0:939_class-20,939_class-20,0.72864383,0.72864383,0.72864383,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:940_class-4,940_class-4,0.00138451,0.94416606,0.94416606,3,3,0,1,1,0.00000000,0.94278155,0.94278155
0,fold0:941_class-32,941_class-32,0.86239409,0.44552571,0.44552571,1,1,0,0,0,0.00000000,-0.41686839,-0.41686839
0,fold0:942_class-36,942_class-36,0.56328213,0.77159506,0.77159506,4,4,0,1,1,0.00000000,0.20831293,0.20831293
0,fold0:943_class-52,943_class-52,0.80981082,0.92152882,0.92152882,1,1,0,1,1,0.00000000,0.11171800,0.11171800
0,fold0:944_class-48,944_class-48,0.28579193,0.21921632,0.21921632,5,5,0,0,0,0.00000000,-0.06657562,-0.06657562
0,fold0:945_class-36,945_class-36,0.40957543,0.40957543,0.40957543,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:946_class-72,946_class-72,0.26652107,0.41599149,0.41599149,4,4,0,1,1,0.00000000,0.14947042,0.14947042
0,fold0:947_class-64,947_class-64,0.35925040,0.35934728,0.35925040,2,0,1,1,1,-0.00009689,0.00009689,0.00000000
0,fold0:948_class-28,948_class-28,0.47208413,0.46557763,0.47208413,5,0,1,0,1,0.00650650,-0.00650650,0.00000000
0,fold0:949_class-48,949_class-48,0.66828257,0.67065442,0.66828257,2,0,1,1,1,-0.00237185,0.00237185,0.00000000
0,fold0:950_class-48,950_class-48,0.97927332,0.97967929,0.97967929,4,4,0,1,1,0.00000000,0.00040597,0.00040597
0,fold0:951_class-0,951_class-0,0.52390963,0.55534673,0.52390963,1,0,1,1,1,-0.03143710,0.03143710,0.00000000
0,fold0:952_class-4,952_class-4,0.95009649,0.95009649,0.95009649,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:953_class-36,953_class-36,0.60693699,0.59039509,0.59039509,3,3,0,0,0,0.00000000,-0.01654190,-0.01654190
0,fold0:954_class-40,954_class-40,0.43153614,0.43153614,0.43153614,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:955_class-48,955_class-48,0.41425049,0.97678232,0.97678232,2,2,0,1,1,0.00000000,0.56253183,0.56253183
0,fold0:956_class-36,956_class-36,0.43240523,0.45543447,0.45543447,3,3,0,1,1,0.00000000,0.02302924,0.02302924
0,fold0:957_class-28,957_class-28,0.83306003,0.83480287,0.83306003,1,0,1,1,1,-0.00174284,0.00174284,0.00000000
0,fold0:958_class-44,958_class-44,0.33051008,0.45920232,0.45920232,1,1,0,1,1,0.00000000,0.12869224,0.12869224
0,fold0:959_class-24,959_class-24,0.42984685,0.42984685,0.42984685,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:960_class-4,960_class-4,0.25350422,0.41992515,0.25350422,2,0,1,1,1,-0.16642094,0.16642094,0.00000000
0,fold0:961_class-68,961_class-68,0.42151654,0.42151654,0.42151654,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:962_class-64,962_class-64,0.35111180,0.96617079,0.96617079,5,5,0,1,1,0.00000000,0.61505899,0.61505899
0,fold0:963_class-68,963_class-68,0.42265692,0.42265692,0.42265692,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:964_class-24,964_class-24,0.43894508,0.43894508,0.43894508,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:965_class-0,965_class-0,0.65016210,0.13414523,0.13414523,4,4,0,0,0,0.00000000,-0.51601687,-0.51601687
0,fold0:966_class-4,966_class-4,0.79463565,0.79463565,0.79463565,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:967_class-16,967_class-16,0.08463389,0.29272819,0.29272819,3,3,0,1,1,0.00000000,0.20809429,0.20809429
0,fold0:968_class-36,968_class-36,0.87387645,0.87387645,0.87387645,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:969_class-28,969_class-28,0.31508112,0.35869399,0.35869399,4,4,0,1,1,0.00000000,0.04361287,0.04361287
0,fold0:970_class-8,970_class-8,0.78668785,0.50916469,0.78668785,2,0,1,0,1,0.27752316,-0.27752316,0.00000000
0,fold0:971_class-20,971_class-20,0.93935609,0.93959057,0.93959057,5,5,0,1,1,0.00000000,0.00023448,0.00023448
0,fold0:972_class-12,972_class-12,0.82954615,0.96009541,0.96009541,4,4,0,1,1,0.00000000,0.13054925,0.13054925
0,fold0:973_class-20,973_class-20,0.58169782,0.88467169,0.58169782,4,0,1,1,1,-0.30297387,0.30297387,0.00000000
0,fold0:974_class-28,974_class-28,0.36075485,0.60534120,0.60534120,3,3,0,1,1,0.00000000,0.24458635,0.24458635
